ID,SHOWS,AVILIO_ID,NR,MEETING_ID,GROUP_ID,DOC_ID,CREATOR_ID,EXPIRE_DATE,APROVED,NOW_ACTIVE,LATER_ACTIVE,NEXT_ACTIVE,NOW_VOTING,QUESTION_HASH,STATUS_DESC
43623,"(SENAMIESTIS) Dėl UAB „Margas vėjas“ 2018-04-27 prašymo Nr. A609-365/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą GARDUMĖLIS ant pastato J. Basanavičiaus g. 3.",4ddbc3b051c711e8bfd0bb55e3e43c56,2,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43624,"(SENAMIESTIS) Dėl M. Kukuraičio įmonės „Optika ir rega“ 2018-04-30 prašymo Nr. A609-386/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą OPTIKA „REGA“ ant pastato  Pilies g. 32.",7a2e5a4051c711e8bfd0bb55e3e43c56,3,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43625,"(SENAMIESTIS)   Dėl UAB „Amandus LT“ 2018-05-02 prašymo Nr. E50-14884/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą AMANDUS ant pastato  Pilies g. 34.",99f62fb051c711e8bfd0bb55e3e43c56,4,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,atidėjo
43626,"(SENAMIESTIS) Dėl „Iustum“ advokatų profesinės bendrijos 2018-04-26 prašymo Nr. A97-9679/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „IUSTUM“ ADVOKATŲ PROFESINĖ BENDRIJA ant pastato Vilniaus g. 28.",dc19f2f051c711e8bfd0bb55e3e43c56,5,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43627,"(SENAMIESTIS) Dėl UAB „Florenta“ 2018-04-25 prašymo Nr. E50-13897/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą KAVINĖ „KAIT BLU CAFE“ ant pastato  Bokšto g. 1.",f97f204051c711e8bfd0bb55e3e43c56,6,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,atidėjo
43628,"(SENAMIESTIS) Dėl UAB „Kinkanas“ 2018-04-27 prašymo Nr. E50-14289/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „PERI PERI“ RESTORANAS ant pastato Etmonų g. 2.",2467eda251c811e8bfd0bb55e3e43c56,7,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43629,"(SENAMIESTIS) Dėl UAB „GAN BEI CITY“ 2018-04-30 prašymo Nr. A609-376/18 išduoti leidimus įrengti išorinę reklamą pagal pateiktą projektą „GAN BEI CITY“ RESTORANAS ant pastato Gedimino pr. 9.",4505b0b151c811e8bfd0bb55e3e43c56,8,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43630,"(SENAMIESTIS) Dėl UAB „Vizualiniai projektai“ 2018-04-27 prašymo Nr. E609-238/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą VOKIEČIŲ VAISTINĖ ant pastato Didžioji g. 13.",9b2b37d051c811e8bfd0bb55e3e43c56,9,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43631,"(SENAMIESTIS) Dėl UAB „Mariba“ 2018-04-26 prašymo Nr. A609-354/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „PATAJA“ KOKTEILIŲ BARAS ant pastato Liejyklos g. 3.",dd497cd051c811e8bfd0bb55e3e43c56,10,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43632,"(SENAMIESTIS) Dėl UAB „Drogas“ 2018-04-26 prašymo Nr. A609-355/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą DROGAS ant pastato Pilies g. 36.",008c483051c911e8bfd0bb55e3e43c56,11,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43633,"(SENAMIESTIS) Dėl UAB „Unigames“ 2018-04-25 prašymo Nr.A609-353/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą LOŠIMO AUTOMATAI „UNIGAMES“ ant pastato Kauno g. 3.",1e3423d051c911e8bfd0bb55e3e43c56,12,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43634,"(SENAMIESTIS) Dėl UAB „Saulės galerija“ 2018-04-30 prašymo Nr. A609-375/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą SAULĖS GALERIJA ART CAFE ant pastato Odminių g. 3.",40eb02e051c911e8bfd0bb55e3e43c56,13,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43635,"(SENAMIESTIS) Dėl UAB „Rytų masažai“ 2018-05-02 prašymo Nr. A50-14475/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „VAFLIŲ BARAS“ „AZIA SPA“ ant pastato Šv. Mikalojaus g. 7.",5d8936b051c911e8bfd0bb55e3e43c56,14,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43636,"(SENAMIESTIS) Dėl SĮ „Susisiekimo paslaugos“ 2018-05-03 prašymo Nr. E609-254/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą AUTOMOBILIŲ STOVĖJIMO AIKŠTELĖ PARKING ant pastato T. Kosciuškos g. 1A.",7b6b5c3051c911e8bfd0bb55e3e43c56,15,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43637,"(NAUJAMIESTIS) Dėl UAB „Fertera“ 2018-05-03 prašymo Nr. E609-256/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą FERTERA ant pastato  Algirdo g. 11.",98cd7c4051c911e8bfd0bb55e3e43c56,16,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43638,"(NAUJAMIESTIS) Dėl UAB ,,C&D Style“ 2018-04-27 prašymo Nr. A97-9802/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „L‘OCCITANE“ NATŪRALAUS GROŽIO PRODUKTAI IŠ PROVANSO ant pastato  Gedimino pr. 33.",9818198051ca11e8bfd0bb55e3e43c56,17,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43639,"(NAUJAMIESTIS) Dėl UAB „Fotum“ 2018-05-03 prašymo Nr. E609-260/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ŽIDINIŲ PARDUOTUVĖ; ŽIDINIAI, KATILAI, KAMINAI, KROSNELĖS ant pastato Panerių g. 49.",c02edb2051ca11e8bfd0bb55e3e43c56,18,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43640,"(NAUJAMIESTIS)  Dėl UAB „Live Square.lt” 2018-04-23 prašymo Nr. E609-204/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą LIVESQUARE ant statybinio aptvėrimo prie Dainavos g. 3.",dc89764051ca11e8bfd0bb55e3e43c56,19,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43641,"(NAUJAMIESTIS)  Dėl UAB „Investicinis projektas“ 2018-04-24 prašymo Nr. E609-207/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą NUOMOJAMI BIURAI ant pastato Algirdo g. 19.",0199fcc051cb11e8bfd0bb55e3e43c56,20,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43642,"(NAUJAMIESTIS)  Dėl AB „Vilniaus šilumos tinklai“ 2018-04-30 prašymo Nr. A609-383/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „VILNIAUS ŠILUMOS TINKLAI“ 1-ASIS KLIENTŲ APTARNAVIMO CENTRAS ant pastato Smolensko g. 12.",6591320051cd11e8bfd0bb55e3e43c56,21,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43643,"(NAUJAMIESTIS) Dėl M. Kukuraičio įmonės „Optika ir rega“ 2018-04-30 prašymo Nr. A609-387/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą AKIŲ PRIEŽIŪROS IR GYDYMO CENTRAS „REGA“ ant pastato  Gedimino pr. 49.",8e7c5aa151cd11e8bfd0bb55e3e43c56,22,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43644,"(NAUJAMIESTIS) Dėl UAB „Interversus“ 2018-04-27 prašymo Nr. E609-245/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą FANTAZIJOS.LT ant pastato A. Goštauto g. 2.",ad330e3051cd11e8bfd0bb55e3e43c56,23,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43645,"(NAUJAMIESTIS) Dėl UAB „Zoom out“ 2018-04-24 prašymo Nr. A97-9485/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato J. Jasinskio g. 15.",c93aa75051cd11e8bfd0bb55e3e43c56,24,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43646,"(NAUJAMIESTIS) Dėl UAB „Satola“ 2018-04-25 prašymo Nr.A97-9593/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „WESTERN UNION“ ant pastato Sodų g. 22.",157f57a051ce11e8bfd0bb55e3e43c56,25,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43647,"(NAUJAMIESTIS) Dėl UAB „Mados namai „RITO“ 2018-04-24 prašymo Nr. A50-13701/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „RITO“ ant pastato J. Basanavičiaus g. 16.",6ad9034051ce11e8bfd0bb55e3e43c56,26,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43648,"(LAZDYNAI) Dėl UAB „Nemuno vaistinė“ 2018-05-02 prašymo Nr. A609-395/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą CAMELIA VAISTINĖ ant pastato Architektų g. 152.",8a170f4051ce11e8bfd0bb55e3e43c56,27,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43649,"(LAZDYNAI) Dėl UAB „LitCon“ 2018-04-25 prašymo Nr. E609-231/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „LITCON“ STATYBA IR INŽINERINIAI DARBAI ant pastato Miškinių g. 6A.",a7105b6051ce11e8bfd0bb55e3e43c56,28,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43650,"(LAZDYNAI) Dėl UAB „Gintarinė vaistinė“ 2018-04-27 prašymo Nr. E50-14297/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą GINTARINĖ VAISTINĖ ant pastato Architektų g. 214.",c3abd01051ce11e8bfd0bb55e3e43c56,29,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43651,"(ŽVĖRYNAS)  Dėl UAB „Dallis“ 2018-04-25 prašymo Nr. A609-352/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „E TRANSPORT“ ant pastato Paribio g. 8A.",e15cac6051ce11e8bfd0bb55e3e43c56,30,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43652,"(ŽVĖRYNAS)  Dėl UAB „Vesma“ 2018-04-25 prašymo Nr. A97-9562/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą VESTUVINIŲ ŽIEDŲ SALONAS „ŽIEDŲ VALDOVAI“ ant pastato Kęstučio g. 54.",fecb017051ce11e8bfd0bb55e3e43c56,31,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43653,"(ŽVĖRYNAS) Dėl UAB „Partnerystės projektai“ 2018-04-27 prašymo Nr. E609-243/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą VYTAUTO 35 HARMONIJA MIESTE ant statybinio aptvėrimo prie Vytauto g. 35",1aeed52051cf11e8bfd0bb55e3e43c56,32,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43654,"(ŽVĖRYNAS) Dėl AB „Vilniaus šilumos tinklai“ 2018-04-30 prašymo Nr. A609-379/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „VILNIAUS ŠILUMOS TINKLAI“ 1-ASIS KLIENTŲ APTARNAVIMO CENTRAS ant pastato Saltoniškių g. 10A.",5412f9d051cf11e8bfd0bb55e3e43c56,33,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43655,"(ŽVĖRYNAS) Dėl UAB „Žvėryno klinika“ 2018-04-27 prašymo Nr.A97-9825/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ŠEIMOS CENTRAS ŽVĖRYNO KLINIKA ant pastato Elnių g. 27.",74ed029051cf11e8bfd0bb55e3e43c56,34,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43656,"(ŽVĖRYNAS) Dėl UAB  „Urtycha“ 2018-05-03 prašymo Nr. A97-10384/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „SELFSTATION“ ant pastato Saltoniškių g. 29.",93c45d8051cf11e8bfd0bb55e3e43c56,35,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43657,"(ŽVĖRYNAS) Dėl UAB „Panorama.lt“ 2018-05-02 prašymo Nr. A97-10226/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą MONTON ant pastato Saltoniškių g. 9.",b3a22bf051cf11e8bfd0bb55e3e43c56,36,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43658,"(ŽVĖRYNAS) Dėl UAB „Ramunėlės vaistinė” 2018-04-25 prašymo Nr. E609-228/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą RAMUNĖLĖS VAISTINĖ ant pastato Kęstučio g. 9.",d53a7ba051cf11e8bfd0bb55e3e43c56,37,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43659,"(ŽVĖRYNAS) Dėl UAB „Panorama.lt“ 2018-04-25 prašymo Nr. E609-220/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą GOURMET ant pastato Saltoniškių g. 9.",f81f6f9051cf11e8bfd0bb55e3e43c56,38,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43660,"(SENAMIESTIS) Dėl UAB „Vytauto Kamarausko urologijos andrologijos klinika“ 2018-05-04 prašymo Nr.A609-401/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą UROLOGIJOS ANDROLOGIJOS KLINIKA ant pastato Šiaulių g. 5.",152d2e1051d011e8bfd0bb55e3e43c56,39,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43661,"(SENAMIESTIS) Dėl UAB „Didžioji gatvė“ 2018-05-03 prašymo Nr. A50-14699/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „NOMADS“ BARAS ant pastato  Didžioji g. 5.",4a00211151d011e8bfd0bb55e3e43c56,40,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43662,"(RASOS) Dėl UAB  „Tarsidė“ 2018-05-04 prašymo Nr. A609-400/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą PREKYBA VIŠTŲ, GALVIJŲ GRANULIUOTU MĖŠLU ant aptvėrimo prie Juodasis kelias 33.",6d65418051d011e8bfd0bb55e3e43c56,41,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43663,"(ŠNIPIŠKĖS) Dėl UAB „Čili pica“ 2018-04-30 prašymo Nr. A609-369/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „TAKE AWAY „ČILI“ ant pastato Kalvarijų g. 59.",951bbab051d011e8bfd0bb55e3e43c56,42,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43664,"(ŠNIPIŠKĖS) Dėl UAB „Biosala” 2018-05-03 prašymo Nr. A97-10349/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „BIOSALA“ EKOLOGIŠKI MAISTO PRODUKTAI IR NATŪRALI KOSMETIKA ant pastato Konstitucijos pr. 7A.",b1ab488051d011e8bfd0bb55e3e43c56,43,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43665,"(ŠNIPIŠKĖS) Dėl UAB „Aledina“ 2018-05-02 prašymo Nr.A97-9995/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Kalvarijų g. 14.",ca3d42e051d011e8bfd0bb55e3e43c56,44,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43666,"(ŠNIPIŠKĖS) Dėl UAB „GYM LT“ 2018-04-30 prašymo Nr. A609-388/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą LEMON GYM ant pastato  Konstitucijos pr. 7A.",ea12ace051d011e8bfd0bb55e3e43c56,45,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43667,"(ŠNIPIŠKĖS) Dėl Marinos Krishtapavichienes 2018-04-26 prašymo Nr. A609-360/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „WELCOME! UŽSIENIO KALBŲ MOKYKLA ant pastato Kalvarijų g. 3.",09fdc1c051d111e8bfd0bb55e3e43c56,46,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43668,"(ŠNIPIŠKĖS) Dėl UAB ,,Amalgamus“ 2018-04-25 prašymo Nr. A50-13889/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą JUVELYRAI, LOMBARDAS, SUPIRKIMAS, KOMISAS, „AMALGAMUS“ JUVELYRIKOS NAMAI ant pastato Kalvarijų g. 59.",258359a051d111e8bfd0bb55e3e43c56,47,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43669,"(ŽIRMŪNAI) Dėl AS „Abakhan Fabrics Eesti Lietuvos filialas” 2018-05-02 prašymo Nr. A609-396/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą AUDINIŲ CENTRAS AUDINIAI, VERPALAI, SIUVIMO, RANKDARBIŲ REIKMENYS ant pastato P. Lukšio g. 34.",54c5e43051d111e8bfd0bb55e3e43c56,48,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43670,"(ŽIRMŪNAI) Dėl UAB ,,Lemona“ 2018-04-26 prašymo Nr. E609-235/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „LEMONA“ ELEKTRONIKA, APŠVIETIMAS, PROTINGI NAMAI ant pastato P. Lukšio g. 19.",7e798cf051d111e8bfd0bb55e3e43c56,49,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43671,"(ŽIRMŪNAI) Dėl UAB „Trackon” 2018-05-02 prašymo Nr. E50-14897/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „TRACKON“ AUTOPARKO VALDYMO SPRENDIMAI ant pastato Ulonų g. 5.",a0daaae051d111e8bfd0bb55e3e43c56,50,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43672,"(ŽIRMŪNAI) Dėl Evos Gaidžiūnienės 2018-04-26 prašymo Nr. A97-9699/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „IEVA“ GROŽIO SALONAS ant pastato Tuskulėnų g. 1B.",c184a2f051d111e8bfd0bb55e3e43c56,51,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43673,"(ŽIRMŪNAI) Dėl UAB „Alynas” 2018-04-25 prašymo Nr. E609-222/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą  PILSNER URQUELL  ant lauko kavinės prie Ulonų g. 5.",e3be14a051d111e8bfd0bb55e3e43c56,52,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43674,"(ŽIRMŪNAI) Dėl UAB „Matesa” 2018-05-03 prašymo Nr. A50-14646/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „THAI“ EXPRESS“ ant pastato Žirmūnų g. 48A.",004a953051d211e8bfd0bb55e3e43c56,53,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43675,"(ŽIRMŪNAI) Dėl UAB „Solutionlab Production“ 2018-05-03 prašymo Nr. E50-15024/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „SOLUTIONLAB ant pastato Kareivių g. 11B.",b55579e051d211e8bfd0bb55e3e43c56,54,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43676,"(ŽIRMŪNAI) Dėl UAB „Kūrybinių industrijų namai” 2018-05-03 prašymo Nr. E609-255/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą  „SPACE BY TELE2“ LAISVALAIKIO TERASA ant pastato Lakūnų g. 24.",df36743051d211e8bfd0bb55e3e43c56,55,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43677,"(ŽIRMŪNAI) Dėl UAB „Literna“ 2018-04-26 prašymo Nr. A609-358/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „LITERNA“ APŠVIETIMAS, INSTALIACIJA, AUTOMATIKA ant pastato Verkių g. 42.",0170822451d311e8bfd0bb55e3e43c56,56,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43678,"(ŽIRMŪNAI) Dėl UAB „MC turtas 1“ 2018-04-26 prašymo Nr. A609-357/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą MC ant pastato Verkių g. 42.",1ec7579051d311e8bfd0bb55e3e43c56,57,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43679,"(ANTAKALNIS) Dėl VšĮ „Saulėtekio slėnio mokslo ir technologijų parkas“ 2018-05-03 prašymo Nr. E609-258/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „SAULĖTEKIO SLĖNIO MOKSLO IR TECHNOLOGIJŲ PARKAS“ ant pastato Saulėtekio al. 15.",3bf2d74051d311e8bfd0bb55e3e43c56,58,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43680,"(ANTAKALNIS) Dėl UAB „Nemuno vaistinė“ 2018-05-02 prašymo Nr. A609-397/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „CAMELIA VAISTINĖ“ ant pastato V. Grybo g. 32A.",5e5331e051d311e8bfd0bb55e3e43c56,59,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43681,"(ANTAKALNIS) Dėl Henriko Voronkovo 2018-04-25 prašymo Nr. E609-224/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „ANYFIX“ AUTOSERVISAS ant pastato Kanklių g. 11A.",850de5f051d311e8bfd0bb55e3e43c56,60,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43682,"(ANTAKALNIS) Dėl UAB „Unigames“ 2018-04-24 prašymo Nr. A609-348/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „UNICLUB“ LOŠIMO AUTOMATAI ant pastato Antakalnio g. 39.",bdf290a051d311e8bfd0bb55e3e43c56,61,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43683,"(ANTAKALNIS) Dėl UAB „Flika“ 2018-05-02 prašymo Nr. E609-253/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „PET STUDIO“ ant pastato Nemenčinės pl. 4C.",dd71763051d311e8bfd0bb55e3e43c56,62,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43684,"(ANTAKALNIS) Dėl Jurgitos Jurgelionienės 2018-04-24 prašymo Nr. A609-350/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą KIRPYKLA ant pastato Antakalnio g. 39.",fe37cfe051d311e8bfd0bb55e3e43c56,63,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43685,"(ANTAKALNIS) Dėl Irenos Viršilienės 2018-05-01 prašymo Nr. E50-14689/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą SIUVIMO IR RANKDARBIŲ REIKMENYS, DRABUŽIŲ TAISYMAS ant pastato Šilo g. 1.",2282bc7051d411e8bfd0bb55e3e43c56,64,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Neišduoti leidimo"
43686,"(VERKIAI) Dėl AB „Vilniaus šilumos tinklai“ 2018-04-30 prašymo Nr. A609-384/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „VILNIAUS ŠILUMOS TINKLAI“ ant pastato Ateities g. 12.",0ebd6ee051e011e8bfd0bb55e3e43c56,65,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43687,"(VERKIAI) Dėl UAB „Evo sprendimai“ 2018-05-02 prašymo Nr. A609-391/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą EVO PICA ant pastato Bajorų kelias 4.",2ffaf46051e011e8bfd0bb55e3e43c56,66,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43688,"(VERKIAI) Dėl UAB „Straideris“ 2018-04-23 prašymo Nr. A609-343/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „RUNOS“ LAIVAI, VARIKLIAI, AKSESUARAI ant pastato Kalvarijų g. 163A.",6034d74051e011e8bfd0bb55e3e43c56,67,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,atidėjo
43689,"(VERKIAI) Dėl UAB „Vilniaus alus“ 2018-04-25 prašymo Nr. E50-13935/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą VILNIAUS ALUS ant pastato Bajorų kelias 4.",8874087051e011e8bfd0bb55e3e43c56,68,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43690,"(VERKIAI) Dėl UAB „Pektos servisas“ 2018-05-01 prašymo Nr. E609-249/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą KONDICIONIERIŲ PILDYMAS ant statinio prie Ozo g. 12.",b11e7e9051e011e8bfd0bb55e3e43c56,69,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
43691,"(NAUJOJI VILNIA) Dėl UAB „AGA market“ 2018-04-26 prašymo Nr. E609-232/18 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą KEBABAI IR NE TIK ant pastato Stepono Batoro g. 154.",d1a1188051e011e8bfd0bb55e3e43c56,70,50163788,2,0,4916,"2018-05-07 10:17:20",,,0,0,,,"Išduoti leidimą"
